"","line","section_name","section_artist","song_name","artist_name","song_id"
"960","(We can't unite)","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"961","Black and white","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"962","Will free the way for us to see","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"963","That we are dancing in duality","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"964","Ravenous hounds of the barrier","II. The Hounds of the Barrier","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"965","In wait to devour our souls","II. The Hounds of the Barrier","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"966","Defend by force","II. The Hounds of the Barrier","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"967","Do not cross","II. The Hounds of the Barrier","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"968","Don't defy me","II. The Hounds of the Barrier","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"969","Embrace your fears","II. The Hounds of the Barrier","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"970","Higher","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"971","Reaching for the sky","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"972","Driven by the nature of desire","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"973","Craving for more","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"974","Ignorance will fertilize the liar","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"975","Living on the edge","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"976","Guided by the fools that we admire","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"977","Just listen to me","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"978","Listen to that guide inside of thee","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"979","Primordial force","Simone Simons","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"980","Sound of the universe","Simone Simons","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"981","An inner journey to be made","Simone Simons","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"982","Another ego is at stake","Simone Simons","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"983","A revelation for the soul tonight","Simone Simons","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"984","Rise with me","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"985","Before the light decays","Mark Jansen","Epica","Omega - Sovereign of the Sun Spheres","Epica",6041743
"986","Day and night","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"987","We hunt for answers hiding deep inside","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"988","Dark and light","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"989","These are the ends we can't unite","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"990","(We can't unite)","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"991","Black and white","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"992","Revere the path we can ascend","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"993","And spiral towards oneness in the end","Chorus","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"994","We will last forever","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"995","As our essence never dies","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"996","Find the deep buried wisdom","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"997","As you go on your way","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"998","(Go on your way)","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"999","Open your senses","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"1000","(Your senses)","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"1001","Reach out and you shall receive","Outro","Simone Simons","Omega - Sovereign of the Sun Spheres","Epica",6041743
"1002","Become one with imagination","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1003","No more fairytales","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1004","Our souls will unite together","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1005","We will lift the veil","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1006","Your touch has turned to stone","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1007","No fire in your bones","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1008","It's time to leave the past behind","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1009","The road is neverending","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1010","All dreams will start ascending","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1011","Beyond the boundaries of the mind","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1012","Break loose from the chains","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1013","Rise above the waves","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1014","Fighting in the darkness","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1015","Dancing in the light","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1016","Break out of your cage","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1017","Turn anothеr page","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1018","Drowning in the river","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1019","Swim against thе tide of life","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1020","Holding tight to the ever after","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1021","Living for a sign","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1022","To survive raging storms together","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1023","Through the eye of time","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1024","The eye shows no reflection","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1025","No dreams without inception","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1026","Exists within oceans of time","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1027","Break loose from the chains","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1028","Rise above the waves","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1029","Fighting in the darkness","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1030","Dancing in the light","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1031","Break out of your cage","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1032","Turn another page","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1033","Drowning in the river","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1034","Swim against the tide of life","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1035","The coil in which we're living","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1036","Is no more than a prison","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1037","The scheme of life became deranged","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1038","Dark clouds with silver linings","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1039","Attain the mysteries of shadow and shine","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1040","Break loose from the chains","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1041","Rise above the waves","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1042","Fighting in the darkness","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1043","Dancing in the light","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1044","Break out of your cage","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1045","Turn another page","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1046","Drowning in the river","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1047","Swim against the tide of life","Become one with imagination","Epica","Rivers - A capella","Epica",6041746
"1048","Fill the void in me","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1049","See life beyond the veil","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1050","You and I are connected","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1051","With cosmic energy","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1052","Light the flame in thee","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1053","And grow the tree of your life","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1054","Let's step out of the shadows","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1055","And keep growing towards the light","Verse 1","Epica","Abyss O’Time","Epica",6042984
"1056","No more fears divide of your tears","Pre-Chorus 1","Epica","Abyss O’Time","Epica",6042984
"1057","Find stillness deep inside","Pre-Chorus 1","Epica","Abyss O’Time","Epica",6042984
"1058","One thought that grows in the abyss of time","Chorus 1","Epica","Abyss O’Time","Epica",6042984
"1059","Fills up the vast space with matter and life","Chorus 1","Epica","Abyss O’Time","Epica",6042984
"1060","Free of the darkness that fetters the soul","Chorus 1","Epica","Abyss O’Time","Epica",6042984
"1061","Find at the source the end of your goal","Chorus 1","Epica","Abyss O’Time","Epica",6042984
"1062","Find the spark in me","Verse 2","Epica","Abyss O’Time","Epica",6042984
"1063","Let far beyond your dream","Verse 2","Epica","Abyss O’Time","Epica",6042984
"1064","You and I connected","Verse 2","Epica","Abyss O’Time","Epica",6042984
"1065","With pure divinity","Verse 2","Epica","Abyss O’Time","Epica",6042984
"1066","Light the flame in thee","Verse 2","Epica","Abyss O’Time","Epica",6042984
